,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,id,Venue Latitude,Venue Longitude,Venue Category
709,Northlake,47.647597149999996,-122.34730925,The Masonry,5a1897a867a9fe1dc0e5fa19,47.64951326543693,-122.3486058831003,Pizza Place
710,Northlake,47.647597149999996,-122.34730925,Eve,560f2e48498eb70a696e415a,47.649514707868434,-122.3492896642033,New American Restaurant
711,Northlake,47.647597149999996,-122.34730925,The Fremont Troll,49de874bf964a5206c601fe3,47.65054176388453,-122.3475772300058,Outdoor Sculpture
712,Northlake,47.647597149999996,-122.34730925,Fremont Vintage Mall,4a8b0e9bf964a520520b20e3,47.65026560866199,-122.35002650857287,Antique Shop
713,Northlake,47.647597149999996,-122.34730925,PCC Community Markets,463fd143f964a52053461fe3,47.64984,-122.3509,Organic Grocery
714,Northlake,47.647597149999996,-122.34730925,MiiR Flagship,543f3e3e498ec45272e121f8,47.648993601062884,-122.34259443498809,Coffee Shop
715,Northlake,47.647597149999996,-122.34730925,Fremont Canal Steps,4fd2dec7e4b098b082132f52,47.64888488108312,-122.35137515048287,Park
716,Northlake,47.647597149999996,-122.34730925,I Love Teriyaki,4afde312f964a520c62b22e3,47.648833732592045,-122.3431574111393,Japanese Restaurant
717,Northlake,47.647597149999996,-122.34730925,Urban Earth,4e58088018a82d0a334e9eb1,47.649557718766324,-122.34449449450666,Garden Center
718,Northlake,47.647597149999996,-122.34730925,Blue Owl Workshop,50ccea43e4b0a73cd6088e82,47.650293809579814,-122.34964405895902,Boutique
719,Northlake,47.647597149999996,-122.34730925,Joule,50874214e4b01190695ea2ed,47.649646005848254,-122.34260460665192,Korean Restaurant
720,Northlake,47.647597149999996,-122.34730925,Stone Way Café,54289cca498eb5a7325ec16a,47.64984084130649,-122.34258811565158,Coffee Shop
721,Northlake,47.647597149999996,-122.34730925,The Whale Wins,508b4919e4b0167a9d19e5ac,47.64968571247158,-122.3425076573946,New American Restaurant
722,Northlake,47.647597149999996,-122.34730925,evo,43f33e70f964a520972f1fe3,47.64959415,-122.3423349,Board Shop
723,Northlake,47.647597149999996,-122.34730925,Warby Parker,560af31b498ef3b05428641f,47.65086,-122.35018,Eye Doctor
724,Northlake,47.647597149999996,-122.34730925,PIPE AND ROW,53a7b80d498e722f5f9b0c74,47.6505914301773,-122.35078696444806,Women's Store
725,Northlake,47.647597149999996,-122.34730925,Ophelia's Books,49c96835f964a52062581fe3,47.65066907791336,-122.34993959576944,Bookstore
726,Northlake,47.647597149999996,-122.34730925,MOD Pizza,5d067ed39b0473002cc572c6,47.64993920000001,-122.350029,Pizza Place
727,Northlake,47.647597149999996,-122.34730925,Manolin,54812d7a498e70cd7c363389,47.65100377283665,-122.34319778589469,American Restaurant
728,Northlake,47.647597149999996,-122.34730925,Sea Wolf Bakery,578d2845cd1046e59b14c111,47.65103415759725,-122.34305327220817,Bakery
729,Northlake,47.647597149999996,-122.34730925,Simply Desserts,4a8b0e13f964a5204e0b20e3,47.65030745306944,-122.34991930219512,Dessert Shop
730,Northlake,47.647597149999996,-122.34730925,Portage Bay Goods,4abfcf95f964a520619220e3,47.6504933747333,-122.35027602409455,Gift Shop
731,Northlake,47.647597149999996,-122.34730925,All Together Skatepark,525d800811d2ba5a2d9053ad,47.649596,-122.342307,Skate Park
732,Northlake,47.647597149999996,-122.34730925,Pacific Inn Pub,40b13b00f964a520d9f61ee3,47.64962426121716,-122.34292509831563,Bar
733,Northlake,47.647597149999996,-122.34730925,Shawn O'Donnell's,5870542f45c3ed09988b8c97,47.65145795600514,-122.35016470638799,Irish Pub
734,Northlake,47.647597149999996,-122.34730925,Royal Grinders,49d14adff964a520725b1fe3,47.65132639776886,-122.35089512855265,Sandwich Place
735,Northlake,47.647597149999996,-122.34730925,Kin Len Thai Night Bites,5d85cf8c85aecf00086c9254,47.651142,-122.35021200000001,Thai Restaurant
736,Northlake,47.647597149999996,-122.34730925,Barrel Thief,51eafb39498e53269314c739,47.650717790466835,-122.35142095645139,Cocktail Bar
737,Northlake,47.647597149999996,-122.34730925,The Sweet Spot,4ae79688f964a520a5ac21e3,47.65097592724413,-122.35139068492997,Spa
738,Northlake,47.647597149999996,-122.34730925,ETG Coffee & Bakery,49c2a51af964a52012561fe3,47.6508538051239,-122.35055374963957,Coffee Shop
739,Northlake,47.647597149999996,-122.34730925,Fremont Sunday Market,4a637d7cf964a5202ac51fe3,47.65005474577869,-122.35256908409369,Farmers Market
740,Northlake,47.647597149999996,-122.34730925,Flying Apron Bakery,5016b60de4b0c3d592afc58b,47.6510215108968,-122.34986843730466,Bakery
741,Northlake,47.647597149999996,-122.34730925,19 Gold,5cd32e7766f3cd002cab7451,47.651485,-122.35044,Taiwanese Restaurant
742,Northlake,47.647597149999996,-122.34730925,Pel'Meni Dumpling Tzar,4d4cc177f06a8eec55ed7283,47.65106877088491,-122.35035494230382,Dumpling Restaurant
743,Northlake,47.647597149999996,-122.34730925,El Camino,42893400f964a52050231fe3,47.65054377197719,-122.35091284926641,Mexican Restaurant
744,Green Lake,47.67828405,-122.33854871086325,Green Lake Loop,4b985a0ff964a520673d35e3,47.68066602728803,-122.33453996244677,Trail
745,Green Lake,47.67828405,-122.33854871086325,Seattle Public Theater at the Bathhouse,4a74ab1bf964a5201edf1fe3,47.68212061175591,-122.33977939456868,Theater
746,Green Lake,47.67828405,-122.33854871086325,West Green Lake Beach,4c27ea663492a593d4aab628,47.68215993594307,-122.34046331937267,Beach
747,Green Lake,47.67828405,-122.33854871086325,Greenlake Trail,53cf1d4e498ec25a643e3c13,47.68149250278079,-122.34173929132332,Park
748,Green Lake,47.67828405,-122.33854871086325,Grassy Knoll @Green Lake,5011de44e4b0ad6ab1a2b0a0,47.68195734505101,-122.3406724186522,Park
749,Green Lake,47.67828405,-122.33854871086325,Green Lake Tennis Court,4df6b2c37d8b5f396ac40e28,47.681274105402764,-122.34287306107349,Tennis Court
750,Green Lake,47.67828405,-122.33854871086325,SGLTG Open Water Swim Start,536991a4498e0ee8dbe1e866,47.68254444953028,-122.33976208314107,Lake
751,Green Lake,47.67828405,-122.33854871086325,Green Lake Park Bench - Sri Chinmoy Peace Grove,4bf9cfd2508c0f4752b03f31,47.6760164771958,-122.33293129270633,Park
752,Fremont,47.6504529,-122.3499861,Schilling Cider House,54027198498ed729c02ed6c6,47.64955772631211,-122.34923217882297,Bar
753,Fremont,47.6504529,-122.3499861,Milstead & Co.,4d6037775b276dcb30dd12c6,47.649376,-122.347683,Coffee Shop
754,Fremont,47.6504529,-122.3499861,Fremont Vintage Mall,4a8b0e9bf964a520520b20e3,47.65026560866199,-122.35002650857287,Antique Shop
755,Fremont,47.6504529,-122.3499861,PCC Community Markets,463fd143f964a52053461fe3,47.64984,-122.3509,Organic Grocery
756,Fremont,47.6504529,-122.3499861,Anytime Fitness,49d44fc7f964a520425c1fe3,47.64919,-122.34825,Gym / Fitness Center
757,Fremont,47.6504529,-122.3499861,The Fremont Troll,49de874bf964a5206c601fe3,47.65054176388453,-122.3475772300058,Outdoor Sculpture
758,Fremont,47.6504529,-122.3499861,Warby Parker,560af31b498ef3b05428641f,47.65086,-122.35018,Eye Doctor
759,Fremont,47.6504529,-122.3499861,PIPE AND ROW,53a7b80d498e722f5f9b0c74,47.6505914301773,-122.35078696444806,Women's Store
760,Fremont,47.6504529,-122.3499861,Evergreens,59bad451f79faa5f1e7ee864,47.64941888975278,-122.34813966132334,Salad Place
761,Fremont,47.6504529,-122.3499861,Shawn O'Donnell's,5870542f45c3ed09988b8c97,47.65145795600514,-122.35016470638799,Irish Pub
762,Fremont,47.6504529,-122.3499861,Fremont Canal Steps,4fd2dec7e4b098b082132f52,47.64888488108312,-122.35137515048287,Park
763,Fremont,47.6504529,-122.3499861,Royal Grinders,49d14adff964a520725b1fe3,47.65132639776886,-122.35089512855265,Sandwich Place
764,Fremont,47.6504529,-122.3499861,Two Smiling Feet,4c391df92c8020a1b0318c00,47.6515666094263,-122.35141185943901,Massage Studio
765,Fremont,47.6504529,-122.3499861,Blue Owl Workshop,50ccea43e4b0a73cd6088e82,47.650293809579814,-122.34964405895902,Boutique
766,Fremont,47.6504529,-122.3499861,Eve,560f2e48498eb70a696e415a,47.649514707868434,-122.3492896642033,New American Restaurant
767,Fremont,47.6504529,-122.3499861,Ophelia's Books,49c96835f964a52062581fe3,47.65066907791336,-122.34993959576944,Bookstore
768,Fremont,47.6504529,-122.3499861,The Sweet Spot,4ae79688f964a520a5ac21e3,47.65097592724413,-122.35139068492997,Spa
769,Fremont,47.6504529,-122.3499861,Red Star Taco Bar,53211dd5498e695eb68ab085,47.65145460866657,-122.35142214503469,Bar
770,Fremont,47.6504529,-122.3499861,The Masonry,5a1897a867a9fe1dc0e5fa19,47.64951326543693,-122.3486058831003,Pizza Place
771,Fremont,47.6504529,-122.3499861,Barrel Thief,51eafb39498e53269314c739,47.650717790466835,-122.35142095645139,Cocktail Bar
772,Fremont,47.6504529,-122.3499861,Fremont Coffee Company,43c02439f964a5202e2d1fe3,47.65189155782777,-122.35310113877036,Coffee Shop
773,Fremont,47.6504529,-122.3499861,Fremont Sunday Market,4a637d7cf964a5202ac51fe3,47.65005474577869,-122.35256908409369,Farmers Market
774,Fremont,47.6504529,-122.3499861,Portage Bay Goods,4abfcf95f964a520619220e3,47.6504933747333,-122.35027602409455,Gift Shop
775,Fremont,47.6504529,-122.3499861,Kin Len Thai Night Bites,5d85cf8c85aecf00086c9254,47.651142,-122.35021200000001,Thai Restaurant
776,Fremont,47.6504529,-122.3499861,19 Gold,5cd32e7766f3cd002cab7451,47.651485,-122.35044,Taiwanese Restaurant
777,Fremont,47.6504529,-122.3499861,Theo Chocolate,49be6cdff964a520ab541fe3,47.65123487507413,-122.35436187192579,Chocolate Shop
778,Fremont,47.6504529,-122.3499861,ETG Coffee & Bakery,49c2a51af964a52012561fe3,47.6508538051239,-122.35055374963957,Coffee Shop
779,Fremont,47.6504529,-122.3499861,Cafe Turko,5175b517e4b01d16b00f94e3,47.649240344282745,-122.34701050922803,Turkish Restaurant
780,Fremont,47.6504529,-122.3499861,Simply Desserts,4a8b0e13f964a5204e0b20e3,47.65030745306944,-122.34991930219512,Dessert Shop
781,Fremont,47.6504529,-122.3499861,Fremont Fair,49e7a087f964a520e8641fe3,47.65057924643098,-122.35375543604707,Fair
782,Fremont,47.6504529,-122.3499861,MOD Pizza,5d067ed39b0473002cc572c6,47.64993920000001,-122.350029,Pizza Place
783,Fremont,47.6504529,-122.3499861,Brouwer's Cafe,437e6b00f964a520bd2a1fe3,47.651681170608256,-122.35425671988109,Pub
784,Fremont,47.6504529,-122.3499861,Flying Apron Bakery,5016b60de4b0c3d592afc58b,47.6510215108968,-122.34986843730466,Bakery
785,Fremont,47.6504529,-122.3499861,The Indoor Sun Shoppe,4b661b73f964a52005142be3,47.65072785536846,-122.35498865168898,Flower Shop
786,Fremont,47.6504529,-122.3499861,Revel WC,502c6b4fe4b01882f7666f52,47.652014,-122.353926,Korean Restaurant
787,Fremont,47.6504529,-122.3499861,Pel'Meni Dumpling Tzar,4d4cc177f06a8eec55ed7283,47.65106877088491,-122.35035494230382,Dumpling Restaurant
788,Fremont,47.6504529,-122.3499861,Bar House,58abb2eb0a3d5449dcf76109,47.65164105114406,-122.35216993465183,Bar
789,Fremont,47.6504529,-122.3499861,Add-a-Ball Arcade,4ee59ef76c25be9631860f8d,47.65203955731401,-122.35477061699757,Arcade
790,Fremont,47.6504529,-122.3499861,Roxy's Diner,49cd242ef964a520bf591fe3,47.65201551721048,-122.35277564202988,Diner
791,Fremont,47.6504529,-122.3499861,Fremont Brewing Company,40b13b00f964a52081f61ee3,47.648973926283475,-122.3444908010224,Brewery
792,Fremont,47.6504529,-122.3499861,El Camino,42893400f964a52050231fe3,47.65054377197719,-122.35091284926641,Mexican Restaurant
793,Fremont,47.6504529,-122.3499861,Nectar,427d5680f964a520aa211fe3,47.65232787858746,-122.35379400461302,Music Venue
794,Fremont,47.6504529,-122.3499861,Flair Taco Truck,49eabbe5f964a5208e661fe3,47.6521911687278,-122.35434532600327,Food Truck
795,Fremont,47.6504529,-122.3499861,Caffe Ladro,45d62041f964a520d2421fe3,47.6520809867419,-122.35325228347413,Coffee Shop
796,Fremont,47.6504529,-122.3499861,Urban Earth,4e58088018a82d0a334e9eb1,47.649557718766324,-122.34449449450666,Garden Center
797,Fremont,47.6504529,-122.3499861,The Backdoor,4dd6b693c65bee535aa023cc,47.65233522884996,-122.35275590117699,American Restaurant
798,Fremont,47.6504529,-122.3499861,Outlander Brewery & Pub,5009f956067dc4c8b165a68b,47.652296,-122.35556,Brewery
799,Fremont,47.6504529,-122.3499861,Fremont Mischief Distillery,4ea1ed3e722ec75ade1203a6,47.651493263940324,-122.35647383218543,Brewery
800,Fremont,47.6504529,-122.3499861,7-Eleven,4a9f1f2af964a520993c20e3,47.652717,-122.3551919,Convenience Store
801,Fremont,47.6504529,-122.3499861,Fremont Oktoberfest,523cd3b311d20523c2c6903d,47.65165770210868,-122.35608980897787,Beer Garden
802,Fremont,47.6504529,-122.3499861,Norm's Eatery & Ale House,427d5680f964a520a9211fe3,47.65205833082374,-122.35282684557036,Pub
803,Fremont,47.6504529,-122.3499861,Rancho Bravo Tacos,56dde262498eb11c0511b558,47.652268,-122.35360700000001,Taco Place
804,Fremont,47.6504529,-122.3499861,Woodsky's,4d38677afe80a1cd14ac849f,47.652486972519505,-122.35528812773687,Bar
805,Fremont,47.6504529,-122.3499861,Café Con Todo,5aecdf2d029a550039a3d2e8,47.652338,-122.356031,Coffee Shop
806,Fremont,47.6504529,-122.3499861,Qazi's Indian Restaurant,49d6c30ff964a520045d1fe3,47.6516754142059,-122.35255220905047,Indian Restaurant
807,Fremont,47.6504529,-122.3499861,Nuna Ramen,56b66bda498e4ff51edabb85,47.65166490030102,-122.35229154742817,Ramen Restaurant
808,Fremont,47.6504529,-122.3499861,Aslan Brewing Seattle Taproom,5daf63f4bd24810008772caf,47.652,-122.35413,Beer Bar
809,Fremont,47.6504529,-122.3499861,Kwanjai Thai Cuisine,46bfbb42f964a520eb491fe3,47.65177692135731,-122.35265898827234,Thai Restaurant
810,Fremont,47.6504529,-122.3499861,The Foundry,4f20c81fe4b0628b53c78967,47.65179767070692,-122.35515729252285,Art Gallery
811,Fremont,47.6504529,-122.3499861,LTD Bar + Grill,4ae6255ef964a5200fa521e3,47.652373143561626,-122.35506129499768,Sports Bar
812,Fremont,47.6504529,-122.3499861,The Ballroom,4abebc45f964a520a18f20e3,47.652072111919516,-122.35306993540884,Bar
813,Fremont,47.6504529,-122.3499861,Mishu Clothing,4a762440f964a52060e21fe3,47.651685,-122.35283999999999,Boutique
814,Phinney Ridge,47.6721306,-122.3540306,West Woodland Park Playground,4bae9a66f964a52096c53be3,47.6713412413844,-122.35343476558147,Playground
815,Phinney Ridge,47.6721306,-122.3540306,A La Mode Pies,4e94ca6161afef051b74f689,47.671816627811566,-122.35440450659321,Pie Shop
816,Phinney Ridge,47.6721306,-122.3540306,Chef Liao,4a58dd34f964a52012b81fe3,47.67296182490042,-122.35430668966137,Chinese Restaurant
817,Phinney Ridge,47.6721306,-122.3540306,Windy City Pie,5c9822089cadd9002ce2c052,47.672348,-122.35406,Pizza Place
818,Phinney Ridge,47.6721306,-122.3540306,Fresh Flours,4a551134f964a520a4b31fe3,47.67315634832812,-122.35446206995991,Café
819,Phinney Ridge,47.6721306,-122.3540306,Zeeks Pizza,4a6ce974f964a5200ad21fe3,47.67267,-122.35439,Pizza Place
820,Phinney Ridge,47.6721306,-122.3540306,Modern Japanese Cuisine,55283e49498ea4c3e37ba94e,47.67348502605973,-122.35422267097279,Japanese Restaurant
821,Phinney Ridge,47.6721306,-122.3540306,Woodland Park,4a04fd62f964a52045721fe3,47.67194521174647,-122.34926894131739,Park
822,Phinney Ridge,47.6721306,-122.3540306,Woodland Park Zoo - West Gate,4c48ee02b5eec9b678740ca4,47.66921896408095,-122.35284085493593,Zoo Exhibit
823,Phinney Ridge,47.6721306,-122.3540306,Grizzly Bear Exhibit,4deaa49b18386283a3eb1dbd,47.67096819848934,-122.35063234863489,Zoo Exhibit
824,Phinney Ridge,47.6721306,-122.3540306,The Park Public House,40b13b00f964a520dff61ee3,47.67360031288768,-122.35420740446686,Pub
825,Phinney Ridge,47.6721306,-122.3540306,Woodland Park Zoo,43768200f964a520462a1fe3,47.66870653164529,-122.35167377145758,Zoo
826,Phinney Ridge,47.6721306,-122.3540306,Sully's Snowgoose,49caf143f964a520f1581fe3,47.67378279117656,-122.35455163586167,Bar
827,Phinney Ridge,47.6721306,-122.3540306,Penguin Exhibit,4bae6068f964a5202daa3be3,47.6690222133851,-122.35259324754973,Zoo Exhibit
828,Phinney Ridge,47.6721306,-122.3540306,Wolf Exhibit,4e6410c0d164ddd5e679ed36,47.67058088145899,-122.35057062808255,Zoo Exhibit
829,Phinney Ridge,47.6721306,-122.3540306,Historic Carousel,4bae514df964a520eba13be3,47.67019685308492,-122.35218316368658,Theme Park Ride / Attraction
830,Phinney Ridge,47.6721306,-122.3540306,WildLights at Woodland Park Zoo,50a99da8e4b0d042f9794ac7,47.669178456909,-122.35285561147735,Zoo Exhibit
831,Phinney Ridge,47.6721306,-122.3540306,Rudy's Barbershop - Phinney,4a7de24af964a5200df01fe3,47.67561832245191,-122.35447003989863,Salon / Barbershop
832,Phinney Ridge,47.6721306,-122.3540306,Northern Trail,4bef2ce896edc9b6ba6b4af2,47.67193742777392,-122.34928900235514,Trail
833,Phinney Ridge,47.6721306,-122.3540306,Tropical Rainforest Exhibit,4bae7d07f964a5208db83be3,47.66786188263997,-122.35225380981021,Zoo Exhibit
834,Phinney Ridge,47.6721306,-122.3540306,Komodo Dragon Exhibit,4bae7579f964a520f9b43be3,47.66890068554396,-122.3497460286193,Zoo Exhibit
835,Phinney Ridge,47.6721306,-122.3540306,Meerkat Exhibit,4bddfbceffdec9289e3ce7a1,47.669081334663474,-122.34986657493012,Zoo Exhibit
836,Phinney Ridge,47.6721306,-122.3540306,Zoomazium,4ba3c851f964a520be5e38e3,47.66800403457226,-122.35321556417725,Zoo Exhibit
837,Phinney Ridge,47.6721306,-122.3540306,Redbox,4ddc78361838306b8207fe3d,47.671812,-122.354393,Video Store
838,Phinney Ridge,47.6721306,-122.3540306,7-Eleven,4a99d483f964a520b73020e3,47.672025301152,-122.353934347629,Convenience Store
839,Phinney Ridge,47.6721306,-122.3540306,Ada's Restaurant,584a3463f9edc530cda06c4e,47.672241,-122.354016,New American Restaurant
840,Phinney Ridge,47.6721306,-122.3540306,Mo's Sandwiches,53825310498e1120b2cc2165,47.673606,-122.354286,Sandwich Place
841,Phinney Ridge,47.6721306,-122.3540306,Seattle Pops,52f9001c11d22601164ab2cc,47.67339324951172,-122.3539047241211,Ice Cream Shop
842,Phinney Ridge,47.6721306,-122.3540306,North Meadow,4e4ff618d22daf51d27d56d2,47.67190418871632,-122.34936973795826,Park
843,Phinney Ridge,47.6721306,-122.3540306,Mountian Goat,4e640f571495676d5671c1ae,47.671979468965745,-122.34928174643038,Zoo Exhibit
844,Phinney Ridge,47.6721306,-122.3540306,Tundra Center,4dea9abb52b11677f040bf3f,47.67201667318821,-122.3492813764292,Zoo Exhibit
